CODE_COM;APL_EHPA;APL_RA;APL_SAPA
80016;99211.11;74.51;2026.91
80019;73948.51;298.77;2638.8
80020;131323.05;73.84;2301.78
80039;77953.12;247.91;2304.24
80049;113755.12;515.08;1518.18
80084;73007.71;96.11;877.08
80086;78107.16;455.72;3837.09
80090;112910.75;142.56;2623.67
80097;96982.96;68.05;1539.4
80114;111071.69;1041.09;2802.04
80120;82289.46;598.29;3871.04
80138;90332.49;115.65;2740.74
80144;105279.27;406.65;1374.72
80166;47943.27;72.84;1434.56
80169;75867.99;266.07;2914.98
80177;90384.33;341.05;1760.62
80218;70954.29;73.84;1089.33
80236;71255.27;164.04;1705.8
80245;92144.09;635.46;2422.18
80247;87525.19;142.56;2432.3
80248;82260.44;770.12;1474.1
80268;125272.03;303.7;3806.94
80282;99835.25;230.86;3217.47
80307;93835.97;142.56;2432.3
80308;107584.19;478.77;4234.06
80316;84111.85;146.68;2117.01
80354;86446.81;326.97;3911.25
80364;89592.1;247.91;2608.84
80386;104047.25;689.51;1518.18
80389;93903.09;69.4;906.63
80395;97514.84;267.01;1565.82
80416;55298.63;41.14;2145.41
80458;113466.86;41.14;1648.11
80464;91620.9;382.65;3124.2
80526;62724.14;404.61;2948.1
80561;119506.74;770.38;1739.58
80563;64848.52;574.56;2231.16
80576;95345.9;205.81;1098.0
80594;70591.53;180.22;1166.66
80602;60490.72;351.09;2606.15
80615;78325.0;74.51;1949.17
80618;92208.03;478.77;3124.2
80637;112529.14;230.86;3301.17
80646;120824.87;278.97;2216.99
80655;71688.27;243.79;3315.26
80656;100020.16;73.84;1145.04
80658;89721.71;266.54;1788.99
80665;107709.61;230.86;1707.87
80675;71751.95;526.4;1799.86
80694;89059.55;68.05;892.11
80718;121695.31;73.84;2499.93
80729;86834.95;430.11;1742.47
80750;99150.48;341.05;1822.03
80758;75804.55;346.94;1225.92
80761;95909.24;526.4;1855.56
80774;73682.73;68.05;892.11
80777;55568.1;138.16;3343.72
80779;116725.18;303.7;3257.46
80803;99709.53;204.46;1824.5
80804;105804.35;344.84;4103.27
80819;52246.45;113.98;2046.14
81003;90261.36;518.55;3948.09
81010;68494.56;518.55;3443.67
81024;71859.02;292.12;1313.18
81028;52591.3;0.0;1910.69
81030;52576.14;792.8;1102.99
81046;93680.81;150.5;2122.66
81052;98730.87;623.83;3750.95
81053;85827.93;0.0;1633.88
81061;91565.34;37.56;2155.81
81062;73002.73;0.0;1985.91
81064;57774.81;66.5;1157.11
81084;97909.94;248.88;2799.1
81093;96196.93;150.5;1889.98
81094;77552.57;442.92;2327.76
81103;95234.96;0.0;3252.45
81142;121943.87;1235.3;2910.74
81146;81976.81;37.56;2858.47
81149;72199.76;269.36;1198.78
81179;93607.65;1235.3;933.54
81182;82260.13;0.0;3607.24
81183;47788.74;518.55;2849.43
81185;73361.02;264.18;1139.0
81187;69565.21;249.3;1466.44
81209;85541.09;124.69;638.85
81218;118697.37;227.35;4200.25
81223;57372.99;0.0;123.49
81225;104567.65;150.5;1971.72
81227;110983.27;170.63;2019.87
81233;74100.17;602.55;4172.65
81257;106363.97;623.83;2424.34
81261;78252.42;315.8;1268.21
81278;67278.03;124.69;123.49
81279;47529.53;135.49;308.22
81285;71259.21;67.72;602.19
81306;97808.45;105.28;2500.31
81314;78168.79;0.0;3252.45
81316;58866.63;66.5;534.44
82006;90015.33;0.0;622.97
82013;97359.25;0.0;1064.81
82037;99395.89;214.52;2044.97
82043;72388.24;0.0;1104.01
82067;73629.78;0.0;985.95
82068;91500.71;0.0;616.43
82075;93867.35;381.59;2620.17
82077;34833.86;0.0;393.71
82087;69262.09;27.94;1462.42
82090;71067.74;91.22;1553.79
82096;111358.46;27.94;2062.59
82097;91196.54;126.82;1365.46
82110;62846.0;91.22;1160.25
82117;64158.15;483.47;1845.1
82137;95873.92;0.0;2806.17
82141;79374.49;484.91;2041.54
82143;69649.41;126.82;829.85
82147;63585.68;138.94;1784.89
82157;50374.87;420.23;690.69
82162;50923.42;63.29;616.86
82163;61973.29;126.82;829.85
82166;65073.25;126.82;1365.46
82180;86650.19;0.0;1064.81
82188;77790.18;292.12;1453.27
83001;73225.97;813.64;802.74
83006;36990.09;0.0;912.96
83042;70266.39;384.39;119.63
83048;62516.66;0.0;119.63
83077;73789.98;388.0;2577.53
83082;34514.54;632.56;30831.38
83084;46143.24;0.0;631.56
83094;51062.29;384.39;99.25
83096;74290.15;558.4;1101.97
83097;75975.23;599.63;1154.26
83125;53942.42;0.0;975.93
83149;71092.34;440.14;732.75
84011;52771.52;551.2;748.96
84048;84471.16;2045.84;1190.46
84054;88611.99;1007.12;1399.4
84055;95375.09;1275.33;1528.18
84063;114505.87;351.46;644.98
84073;62977.12;1033.56;864.22
84082;50825.6;442.0;271.32
84085;46930.02;1322.2;1815.67
84112;50125.88;924.36;682.42
84122;85153.58;535.53;866.19
84126;87769.93;720.64;328.0
85039;120334.94;500.6;544.45
85041;171747.34;682.83;1095.05
85073;103561.14;286.61;484.41
85076;140091.72;235.05;762.34
85142;155381.21;474.5;885.98
85144;104620.49;924.32;572.7
85164;99140.49;67.63;753.85
85177;103511.12;160.07;393.47
85182;129642.14;792.81;1211.5
85191;220887.67;250.85;1140.64
85254;124990.35;753.02;957.58
85306;148075.37;713.72;2077.72
86002;111842.34;389.75;763.98
95566;40801.89;445.73;172.86
95652;52834.04;819.59;177.47
95680;73696.32;1018.08;634.55
95682;61693.23;898.58;388.37
27691;64050.79;1101.88;454.06
27700;77347.51;906.74;760.07
28012;71986.05;324.3;0.0
28041;77421.97;369.7;929.68
28062;83463.59;184.94;298.32
28068;98134.32;511.67;653.39
28072;99924.79;417.97;342.24
28073;77866.93;494.39;647.68
28076;79843.65;141.97;264.25
28086;92610.6;172.46;504.62
28092;39372.67;104.76;247.52
28093;81591.63;324.3;0.0
28098;86530.14;141.97;256.51
28108;75341.88;429.06;2658.86
28121;80902.11;595.37;1195.27
28126;70308.2;324.3;2495.41
28176;61486.34;369.13;2566.26
28188;78452.2;591.88;703.84
28202;83620.18;197.57;723.47
28212;55344.25;104.76;2535.08
28224;76330.58;324.3;2585.29
28225;66205.3;123.78;334.42
28242;87368.55;44.84;291.31
28246;58642.84;369.7;467.65
28252;102300.01;242.64;327.77
28258;61167.26;369.7;467.65
28259;90811.35;694.0;2929.15
28275;82609.82;511.67;544.12
28280;126072.07;727.43;1106.29
28289;88144.87;511.67;598.1
28291;43515.71;245.92;612.25
28292;76301.6;141.97;226.64
28294;46638.77;272.71;397.72
28301;93422.38;511.67;568.68
28302;72827.5;0.0;486.51
28309;61755.46;369.7;546.95
28312;91852.44;511.67;542.33
28315;96238.33;418.79;668.62
28316;77017.34;1007.34;1402.49
28325;77333.45;369.7;768.61
28340;85822.11;324.3;2461.5
28346;101870.69;418.79;668.62
28349;56388.58;266.66;235.94
28360;98676.86;511.67;512.52
28370;83523.86;448.08;385.26
28372;58340.88;266.66;130.25
28389;87413.26;378.19;2461.5
28392;63811.9;186.16;357.3
28393;92985.1;511.67;542.33
28412;56243.88;0.0;167.52
28419;87330.42;694.0;485.09
28421;54040.04;369.7;628.97
28423;65930.38;494.39;584.55
29001;53697.54;0.0;68.11
29003;89814.67;196.29;660.46
29004;86487.96;120.62;548.49
29011;165696.51;301.55;971.94
29017;91689.87;246.43;921.12
29018;85005.38;346.23;443.57
29020;137036.37;212.2;1123.27
29031;75897.54;511.91;1162.6
29045;149876.96;258.21;1329.96
29054;124661.25;346.23;640.59
29061;203267.24;301.55;1374.29
29078;103395.56;84.61;266.7
29082;693.62;0.0;0.0
29091;75104.12;25.08;712.86
29107;108732.95;110.76;497.35
29108;96137.52;225.04;1154.86
29112;77055.65;191.87;921.12
29144;123075.74;109.68;583.63
29149;169236.1;301.55;977.17
29151;186053.94;377.41;759.66
29166;81254.29;101.44;472.25
29181;158472.23;258.21;1204.73
29182;137692.3;377.41;653.58
29189;154771.93;258.21;1137.35
29192;127023.78;0.0;871.63
29209;116890.43;228.17;1288.87
29216;139649.43;307.05;1254.15
29233;111694.14;593.92;1389.28
29238;48522.54;0.0;10.75
29243;110908.49;130.19;1167.99
29269;59473.22;385.47;456.77
29282;89255.03;191.87;778.29
29295;110453.37;258.21;1149.65
29296;119898.22;225.04;1018.91
29298;93067.06;196.29;949.51
29301;129767.31;25.08;854.92
2A001;83449.25;0.0;2833.18
2A004;85843.06;0.0;2607.93
2A022;11249.21;0.0;0.0
2A048;37381.77;0.0;0.0
2A062;41375.16;0.0;0.0
2A089;909.41;0.0;0.0
2A108;4690.82;0.0;0.0
2A119;10132.65;0.0;0.0
2A258;22025.04;0.0;0.0
2A288;36808.32;0.0;599.87
2A310;20021.53;0.0;0.0
2B042;74033.65;0.0;800.85
2B054;30768.13;0.0;25374.62
2B068;14120.23;0.0;0.0
2B093;49005.57;0.0;530.89
2B113;7697.62;0.0;25118.82
2B116;22660.39;0.0;0.0
2B173;31398.66;0.0;530.89
2B241;9294.51;0.0;25118.82
2B305;65866.89;0.0;545.04
30055;77746.81;311.56;129.58
30091;66654.72;357.49;2866.02
30167;106663.14;92.18;102.4
30243;113427.47;318.26;481.53
30248;61896.89;507.76;2762.74
30257;95970.85;544.83;2785.85
30273;70587.3;266.53;404.38
30289;67080.65;81.71;316.58
30295;40015.55;392.98;159.53
30308;50357.79;628.24;2740.04
30309;56934.71;55.16;360.2
30311;85014.01;55.16;355.62
30316;104664.71;0.0;11.09
30345;86392.39;92.18;0.0
30356;96420.2;415.94;2749.0
32345;57030.36;0.0;410.44
32356;90180.24;0.0;1157.17
32401;80720.76;412.84;863.67
32402;92416.54;0.0;273.29
32408;84274.12;0.0;1269.19
32417;88072.69;0.0;979.66
32429;81907.75;609.6;1364.22
32444;69104.82;0.0;629.68
32455;62870.49;412.84;969.99
32467;66235.58;0.0;583.82
32468;63661.08;0.0;928.85
33017;72420.16;1495.13;1843.31
33031;51449.41;1563.76;1412.56
33035;52565.88;289.53;811.29
33037;86379.49;1587.63;1670.02
33054;78344.68;1774.05;1926.59
33153;60427.53;1210.27;850.82
33163;61551.57;851.11;1118.8
33174;85801.66;1094.02;1041.08
33188;38787.67;612.08;142.26
33192;121018.23;1202.12;1102.47
33200;119865.71;1314.63;1247.05
33205;78330.49;1702.66;1582.31
33221;81380.14;1166.88;1790.31
33234;110899.11;1439.29;1171.53
33261;82401.56;820.32;1202.08
33299;67419.11;1617.8;1380.11
33302;70124.55;738.97;1273.93
33303;71865.63;911.64;739.3
33308;62741.57;1124.1;1522.3
33343;62609.31;978.18;1661.92
33385;78809.69;415.63;906.36
33443;63892.96;1458.02;1836.53
33452;48680.93;565.95;375.21
33481;67605.15;1058.4;942.85
33504;61426.13;1201.49;1637.41
33516;54227.17;1143.93;1297.89
33522;129522.81;1208.38;1109.23
33528;31900.41;621.1;246.48
33534;71696.48;870.16;767.48
33541;74989.52;1410.18;2615.51
33542;55797.31;613.95;605.53
34033;72569.76;408.34;3577.63
34036;75791.75;0.0;234.61
34050;62757.96;165.09;1150.02
34065;80205.23;0.0;138.29
34071;25778.66;0.0;367.86
34100;34163.67;0.0;0.0
34101;90835.81;0.0;299.04
34125;88133.0;50.85;1095.99
34141;46093.61;0.0;386.43
34142;97485.45;0.0;960.51
34146;84517.73;500.72;3832.57
34152;57125.02;0.0;14.01
34161;106749.3;0.0;303.13
34169;98880.87;143.23;987.16
34176;76251.27;165.09;1181.37
34203;69325.89;317.28;603.62
34209;90946.09;0.0;242.7
34210;86295.01;0.0;339.55
34211;84733.62;0.0;212.6
34217;79115.69;143.23;973.75
34222;85299.28;0.0;166.6
34223;101366.81;0.0;367.09
34234;59238.72;0.0;223.93
34235;47700.12;0.0;0.0
34239;105938.96;50.85;1095.99
34243;88009.37;0.0;266.31
34249;64601.29;143.23;1026.18
34255;96647.08;143.23;987.16
34268;53314.69;0.0;234.61
34273;50283.3;0.0;211.72
34278;43454.98;0.0;912.07
34281;70229.71;0.0;94.59
34289;129870.28;0.0;318.85
34295;103977.02;368.12;1282.86
34305;89694.5;0.0;0.0
34313;89946.03;0.0;175.81
34316;51469.03;0.0;234.61
34324;87635.89;0.0;229.99
34327;98874.77;165.09;1232.02
35007;87180.05;739.84;1034.43
35010;119625.42;829.35;1766.0
35013;104849.1;460.88;2251.83
35024;168556.06;554.52;1428.43
35031;99643.04;224.22;1494.26
35062;116471.32;819.06;989.11
35067;111482.0;598.59;1248.27
35079;110762.66;533.4;1090.67
35083;126804.86;294.52;1814.36
35086;97893.69;922.32;1659.93
35090;141950.93;277.82;1502.22
35104;95757.19;373.14;1196.8
35106;84678.26;118.78;651.75
35117;111693.69;509.18;1635.8
35121;123063.31;893.55;2195.65
35143;97393.84;258.02;960.31
35146;109257.57;383.06;1225.31
35157;104795.86;587.16;1038.94
35160;83295.07;453.94;1095.61
35165;103988.64;21.12;513.34
35168;87426.55;592.4;1644.34
35170;88062.54;922.32;1365.1
35175;81856.83;592.4;1644.34
35179;113411.79;992.79;1190.96
35181;132381.82;828.88;946.77
35185;75781.57;1087.91;1059.36
35218;119050.76;277.82;1534.86
35232;102836.64;1231.58;1435.61
35239;105447.18;21.12;716.34
35248;125626.46;460.8;2077.73
35252;113669.85;598.42;1129.04
35268;76817.11;319.46;1251.31
35279;122015.56;786.36;1397.6
35287;113576.53;698.45;892.76
35293;104925.43;948.67;1016.51
35299;122771.55;786.36;666.78
35303;116466.66;602.34;1701.49
35307;104968.53;493.74;1056.32
35308;89446.05;652.66;1177.83
35318;88439.85;314.52;327.43
35325;138783.41;280.89;1258.94
35329;95457.69;87.9;1178.18
35331;105338.35;250.59;972.53
35343;84840.29;139.9;854.94
35344;110740.1;972.25;1461.92
35351;107384.67;250.59;1323.25
35352;184042.54;159.04;1642.09
36005;81736.12;376.21;3890.99
36017;56673.49;147.15;346.06
36049;57073.89;271.13;1094.31
36061;56557.28;0.0;670.88
36085;97409.08;229.06;4415.08
36087;125029.27;1058.46;1135.76
36089;53682.66;376.21;3718.04
36094;48729.1;271.13;354.9
36120;59635.42;376.21;4141.76
36129;80997.11;376.21;4141.76
36144;103702.64;229.06;4305.33
36148;51290.56;651.72;435.68
36151;68407.85;100.97;54.77
36168;42339.31;271.13;98.54
36170;80770.18;0.0;726.44
36175;82336.47;0.0;0.0
36189;53177.89;0.0;563.77
36219;125678.98;229.06;4658.11
37104;122964.44;1129.28;2727.72
37113;96648.33;301.45;2333.18
37137;62104.22;830.54;1076.04
37152;110630.36;1292.99;2213.8
37157;99215.57;335.37;1083.75
37171;80603.83;977.33;2208.11
37194;74080.49;1056.25;2137.96
37222;83067.74;211.14;1083.75
37225;92627.89;1110.0;2217.61
37229;75258.08;698.29;880.51
37230;97581.44;883.21;2134.93
37237;88890.09;1012.72;1981.64
37241;73139.29;652.38;1205.35
37259;113842.72;787.74;1778.54
37270;75414.17;1056.25;2137.96
37279;47840.64;390.3;865.19
38031;40064.59;0.0;0.0
38034;74090.94;283.06;239.27
38035;64083.85;308.56;1234.77
38039;84734.3;932.78;1516.35
38040;6356.41;0.0;0.0
38043;75238.69;761.21;1152.61
38061;107006.9;1464.1;2142.07
38070;70145.17;858.81;1161.21
38077;49638.07;143.28;167.15
38081;56919.99;308.56;1229.05
38101;72918.73;503.16;871.6
38117;98776.45;509.43;472.62
38133;97830.42;1435.72;2092.71
38135;47724.59;369.98;132.92
38138;59990.7;276.39;171.1
38144;63268.49;453.67;1345.33
38145;65889.58;139.78;263.77
38151;105645.24;1083.24;1397.37
38172;60157.76;556.51;1048.13
38175;61409.42;772.16;1129.77
38183;96071.7;1165.24;294.38
38187;10770.0;0.0;46.44
38212;52857.23;984.15;0.0
38214;71936.1;935.0;1203.46
38223;58893.36;573.77;836.79
38225;11995.7;673.09;8.3
38241;34332.02;0.0;659.17
38271;70744.53;833.07;1439.16
38277;52562.21;578.27;1083.74
38279;71833.11;764.49;1432.54
38293;69935.48;1006.64;202.33
38295;36625.62;430.13;60.74
38298;78366.16;725.69;948.45
38302;16268.93;0.0;0.0
38308;56779.01;494.93;155.53
38316;71432.88;639.46;317.33
38339;51420.96;308.56;1052.42
38340;77503.31;516.97;912.33
38346;60204.03;286.67;1201.04
38347;70859.35;237.39;278.15
38356;52652.87;653.7;344.93
38359;60635.29;97.61;219.94
38368;85232.2;782.11;1049.9
38374;68449.29;457.34;892.91
38382;105182.14;1214.88;1389.3
38417;91774.64;1284.55;1131.6
38420;63829.11;710.52;1028.39
38426;64110.7;685.15;203.21
38442;47053.03;493.8;490.3
38450;99225.21;963.73;2091.31
38456;67342.36;0.0;139.92
38459;49464.49;0.0;484.04
38469;56553.22;0.0;0.0
38473;64756.04;244.04;57.99
38513;20352.7;15.98;46.44
38518;31922.95;0.0;139.92
38520;70778.04;1061.79;1152.61
38532;59439.67;325.95;902.13
38540;88534.32;1313.06;2297.33
38542;51551.17;117.03;906.71
38543;73548.49;801.93;129.25
38548;9887.39;673.09;8.3
38551;30229.5;909.53;0.0
38554;59335.34;308.64;150.92
38561;73818.08;374.8;199.41
38565;101094.83;1380.61;2145.4
39015;111239.33;743.04;0.0
39020;46858.66;743.04;579.26
39021;82825.99;320.51;1255.99
39027;83625.73;576.28;1337.89
39028;96431.56;633.73;202.9
39035;102128.17;535.14;391.12
39045;99486.75;596.76;1337.89
39059;48264.84;1779.93;0.0
39069;49754.87;535.14;155.69
39074;60713.88;715.06;0.0
39076;66350.62;921.8;143.75
39078;108045.17;749.41;392.58
39096;79215.21;253.72;324.68
39110;84356.5;421.0;1313.53
39113;76591.73;313.29;24.54
39117;41004.93;242.21;59.61
39119;83232.26;882.34;1516.42
39129;70646.11;2465.0;0.0
39138;100321.46;461.34;775.2
39140;54862.36;213.22;362.92
39142;42028.9;255.77;89.37
39154;80773.32;596.76;1248.52
39157;77349.86;313.29;24.54
39165;67570.56;743.04;1037.75
39175;104397.63;596.76;1248.52
39186;70651.72;276.25;0.0
39192;66070.22;596.76;1248.52
39194;92721.07;421.0;1825.96
39195;32992.81;368.5;0.0
39206;82056.05;172.39;123.14
39220;82801.24;749.41;315.69
39222;80549.68;950.83;1248.52
39261;56761.45;368.5;89.37
39282;50397.69;743.04;579.26
39287;34179.03;272.41;0.0
39293;53285.99;276.25;0.0
39302;85273.38;1730.53;1311.39
39318;69204.86;702.27;24.54
39325;88372.76;172.39;123.14
39329;78153.32;743.04;1191.16
39332;90017.2;1227.07;1248.52
39338;100125.64;679.59;774.48
39339;81051.04;498.53;99.43
39342;108451.9;421.0;1373.14
39347;45072.78;370.36;0.0
39350;67967.17;633.73;266.43
39378;103127.79;671.23;492.74
39381;77090.28;743.04;458.49
39385;54548.61;0.0;322.3
39401;51962.82;0.0;202.9
39412;106277.52;679.59;774.48
39426;112332.2;950.83;1248.52
39429;60948.08;461.34;317.36
39431;98572.1;596.76;1255.99
39439;97877.07;172.39;123.14
39453;56974.11;276.25;0.0
39456;81270.17;421.0;1825.96
39466;73639.52;368.5;89.37
39467;82379.01;789.5;1609.94
39472;59282.15;213.22;200.82
39473;55083.89;1019.29;0.0
39475;100531.94;830.45;492.74
39476;92007.51;461.34;638.23
39485;46364.11;370.36;89.37
39492;131001.33;809.98;1313.53
39525;80269.5;882.34;1508.95
39540;82269.93;743.04;0.0
39555;100882.59;421.0;1618.91
40017;91715.17;0.0;1046.27
40029;66678.19;0.0;959.51
40032;59895.0;0.0;62.48
40036;111300.55;202.29;2139.23
40102;114220.56;0.0;928.21
40112;81653.37;45.59;1177.08
40159;126659.7;0.0;1293.73
40164;75837.2;293.64;116.91
40169;34841.43;293.64;109.72
40187;59227.91;0.0;94.31
40215;70638.62;0.0;169.94
40235;113184.21;0.0;1045.73
40246;118707.09;0.0;1423.4
40275;122220.06;0.0;385.11
40295;50745.94;14.53;222.33
40314;108698.57;0.0;936.05
41018;126271.08;557.21;1142.58
41029;74687.73;478.63;860.06
41042;83593.0;0.0;44.61
41058;64088.62;150.82;613.48
41066;79720.33;594.15;1300.9
41074;78909.23;254.4;23.04
41078;147353.81;635.79;346.52
41090;117583.59;635.79;213.8
41098;68549.99;1013.99;929.54
41099;94278.74;248.98;54.77
41101;57895.39;624.48;826.45
41113;98557.97;584.48;213.8
41124;109316.32;584.48;213.8
41147;95389.36;478.63;860.06
41154;94602.4;767.7;0.0
41181;85089.12;249.41;67.37
41182;63041.39;584.48;946.9
41192;108996.8;584.48;0.0
41196;103181.76;565.81;0.0
41218;92560.24;100.97;751.81
41269;142393.96;638.37;265.15
41288;72368.91;458.71;866.86
42006;92680.24;78.1;705.24
42035;49743.21;643.45;886.16
42045;38296.13;0.0;971.22
42054;42485.17;532.47;733.69
42055;33775.68;63.18;315.41
42073;70514.34;407.64;357.07
42106;72072.51;643.45;1231.49
42164;44794.07;570.08;600.32
42194;66513.68;101.04;417.51
42208;58057.37;483.93;1352.82
42217;48129.09;570.08;519.02
42230;81981.85;643.45;1605.91
42239;89134.98;484.5;938.91
42241;85768.79;710.33;886.46
42269;78755.09;605.83;825.58
42270;107609.01;795.53;1558.04
42278;67712.66;570.08;809.66
42281;30534.56;0.0;205.46
42293;108796.18;1379.01;1110.83
42296;106321.46;973.45;750.13
42300;109335.55;1413.93;206.17
42306;88532.22;803.36;1777.29
42316;134596.48;795.53;1554.09
42321;45682.69;251.65;248.83
42325;130912.31;751.95;1076.87
42327;64111.93;430.75;669.93
43014;41276.49;0.0;149.21
43028;134333.88;128.16;2159.55
43061;56976.14;128.16;1723.7
43070;94329.99;339.56;1403.8
43080;161026.08;78.1;1822.34
43109;71820.78;888.2;389.42
43135;121328.3;128.16;851.2
43143;93591.53;128.16;1414.77
43149;36171.58;0.0;0.0
43155;62464.31;0.0;1354.92
43168;92764.32;888.2;585.82
43172;73075.77;146.93;1184.77
43181;132637.9;128.16;1973.6
43199;106524.8;0.0;1322.22
43200;124941.81;128.16;2344.12
43207;113807.49;435.12;1753.0
43211;136451.63;233.5;1294.64
43221;72885.4;225.63;1456.25
44069;110192.08;605.62;313.34
44087;126333.14;202.1;294.11
44100;133149.19;419.06;1214.13
44106;116207.36;202.78;138.33
44139;112955.83;40.09;63.23
44143;178222.34;414.96;2375.94
44145;86437.23;55.46;96.09
44211;102539.6;605.62;313.34
47077;78140.11;740.38;1455.74
47138;60188.33;663.3;1581.84
47158;86860.26;733.93;1517.14
47191;55207.14;452.5;851.97
47193;88401.95;298.95;1154.7
47195;130227.3;277.35;977.92
47209;99813.76;795.19;1976.63
47231;51381.19;895.78;1439.76
47277;65698.94;1104.03;904.09
48021;101403.62;0.0;11.09
48027;154241.12;0.0;0.0
48041;161125.84;0.0;40.94
48042;189449.26;779.31;1444.22
48046;48701.24;0.0;1569.86
48072;133940.31;779.31;1444.22
48101;149197.54;0.0;68.11
48108;84064.51;0.0;15.64
48110;73181.34;0.0;2322.02
48167;76681.97;0.0;0.0
48169;93062.98;0.0;1569.86
48198;129826.09;0.0;11.09
49019;120670.37;2309.91;1352.72
49024;95859.61;633.67;538.42
49025;91135.39;1000.3;806.13
49095;77858.7;79.51;521.95
49183;114336.28;2242.7;1026.19
49189;92403.25;107.32;331.52
49285;133644.06;985.99;1001.06
49288;108301.88;1517.71;1069.4
49289;149274.65;2054.91;1291.58
49295;115842.71;611.54;680.49
49331;151200.39;1649.64;1191.98
49356;125630.88;216.74;1422.04
49369;59867.99;883.96;756.24
49373;145167.62;736.35;1792.61
50002;119639.92;686.99;9076.58
50003;76120.35;117.39;3562.45
50004;103056.4;326.63;9532.23
50012;87736.13;885.32;3601.57
50023;97309.66;318.22;228.18
50035;70743.62;889.25;39.12
50037;110197.55;728.2;70.97
50038;100486.62;798.09;1539.91
50057;50765.07;900.62;1026.48
